sample_id,query_id,gt_branch_count,exist_logit,exist_probability,actual_matched,geometry_reference_matched,endpoint_x_norm,endpoint_y_norm,direction_x,direction_y
0,0,3,-0.37714412808418274,0.40681585669517517,0,0,0.00407584011554718,-0.0004381630278658122,0.9942712187767029,-0.10688664764165878
0,1,3,-0.3812031149864197,0.40583673119544983,1,1,-0.0033313471358269453,0.0016711357748135924,-0.8938401937484741,0.44838565587997437
0,2,3,-0.38713279366493225,0.40440770983695984,0,0,0.0018646657699719071,-0.003990137483924627,0.42337045073509216,-0.9059566259384155
0,3,3,-0.39405885338783264,0.40274059772491455,1,1,0.002567136660218239,-0.006112322676926851,0.38722750544548035,-0.9219841957092285
0,4,3,-0.3957538306713104,0.40233293175697327,0,0,0.004663228522986174,-0.0006043332978151739,0.9917068481445312,-0.12852071225643158
0,5,3,-0.3857952952384949,0.4047298729419708,1,1,0.0052914125844836235,0.002486050594598055,0.9050838351249695,0.4252331852912903
1,0,3,-0.3779086768627167,0.4066314399242401,0,0,0.002807140350341797,0.004344871733337641,0.5426723957061768,0.8399444222450256
1,1,3,-0.38200122117996216,0.40564432740211487,0,0,-0.0046347458846867085,0.006471662782132626,-0.582246720790863,0.8130121231079102
1,2,3,-0.3879578113555908,0.4042090177536011,0,0,0.0005733072175644338,0.0007846875232644379,0.5899372696876526,0.8074491024017334
1,3,3,-0.3951719105243683,0.40247291326522827,1,1,0.0012677193153649569,-0.0013490869896486402,0.6847888231277466,-0.7287415266036987
1,4,3,-0.3969701826572418,0.4020405411720276,1,1,0.003362069372087717,0.004192972090095282,0.6255673170089722,0.780170202255249
1,5,3,-0.38691797852516174,0.4044594168663025,1,1,0.00401084590703249,0.0072962334379553795,0.481726735830307,0.87632155418396
2,0,1,-1.909472942352295,0.12904007732868195,1,1,-0.010046337731182575,-0.2814108729362488,-0.035677164793014526,-0.9993634223937988
2,1,1,-1.917160153388977,0.12817858159542084,0,0,-0.013446347787976265,-0.2803913354873657,-0.047900598496198654,-0.9988521337509155
2,2,1,-1.9279742240905762,0.12697497010231018,0,0,-0.011928491294384003,-0.28377991914749146,-0.041997216641902924,-0.9991176724433899
2,3,1,-1.9420078992843628,0.12542742490768433,0,0,-0.012167821638286114,-0.2824868857860565,-0.04303403198719025,-0.9990736246109009
2,4,1,-1.9456279277801514,0.12503087520599365,0,0,-0.011485511437058449,-0.282964825630188,-0.040556494146585464,-0.9991771578788757
2,5,1,-1.9282326698303223,0.1269463300704956,0,0,-0.010372885502874851,-0.2811916172504425,-0.03686395287513733,-0.9993202686309814
3,0,3,-0.3821283280849457,0.40561366081237793,0,0,0.005343051161617041,0.0032403280492872,0.8550477623939514,0.5185492634773254
3,1,3,-0.3861108124256134,0.4046539068222046,1,1,-0.002061751438304782,0.005364774260669947,-0.35873302817344666,0.9334402680397034
3,2,3,-0.39208146929740906,0.40321633219718933,1,1,0.0031335996463894844,-0.0002988167107105255,0.9954841136932373,-0.0949283018708229
3,3,3,-0.39914843440055847,0.40151697397232056,1,1,0.0038277916610240936,-0.002422071062028408,0.8450382947921753,-0.5347058773040771
