sample_id,query_id,gt_branch_count,exist_logit,exist_probability,actual_matched,geometry_reference_matched,endpoint_x_norm,endpoint_y_norm,direction_x,direction_y
0,0,3,-3.6019511222839355,0.026546526700258255,0,0,-0.27692753076553345,0.06618185341358185,-0.9726106524467468,0.2324405014514923
0,1,3,2.2325775623321533,0.9031370878219604,1,1,0.04165120795369148,0.180363729596138,0.22500725090503693,0.9743570685386658
0,2,3,-2.9109551906585693,0.051614657044410706,0,0,-0.2883428931236267,-0.06955208629369736,-0.9721190333366394,-0.2344878613948822
0,3,3,-3.456474781036377,0.030576352030038834,0,0,-0.2969611883163452,0.04000105336308479,-0.9910494685173035,0.13349562883377075
0,4,3,-0.4046880006790161,0.40018653869628906,1,1,0.19870254397392273,-0.042716026306152344,0.9776641726493835,-0.210173100233078
0,5,3,2.6766295433044434,0.9356334805488586,1,1,-0.10914009064435959,-0.42173418402671814,-0.25053536891937256,-0.9681074619293213
1,0,3,-3.5150766372680664,0.028886286541819572,0,0,-0.3009019196033478,0.02832079865038395,-0.9955999255180359,0.09370556473731995
1,1,3,1.3083711862564087,0.7872405052185059,1,1,0.005164178553968668,0.3248501420021057,0.01589510217308998,0.999873697757721
1,2,3,-2.763916015625,0.059305526316165924,0,0,-0.32493624091148376,-0.16482582688331604,-0.8918238282203674,-0.452382892370224
1,3,3,-3.3377580642700195,0.03429833799600601,0,0,-0.3312785029411316,-0.005289691500365734,-0.9998725652694702,-0.015965471044182777
1,4,3,1.4218217134475708,0.8056238293647766,1,1,0.11058615148067474,0.12153452634811401,0.6730066537857056,0.7396364212036133
1,5,3,2.901552438735962,0.9479231238365173,1,1,-0.0036904606968164444,-0.32467544078826904,-0.011365880258381367,-0.9999353885650635
2,0,3,-3.673002243041992,0.024770915508270264,0,0,-0.25834742188453674,0.06940649449825287,-0.9657549858093262,0.25945553183555603
2,1,3,2.1049587726593018,0.8913841843605042,1,1,0.03787767142057419,0.22209793329238892,0.16811753809452057,0.9857669472694397
2,2,3,-3.375514268875122,0.03306952863931656,0,0,-0.2423969954252243,-0.022604703903198242,-0.9956799745559692,-0.09285201877355576
2,3,3,-3.5665764808654785,0.027476143091917038,0,0,-0.27280503511428833,0.04898177087306976,-0.9842606782913208,0.1767226606607437
2,4,3,0.9624360203742981,0.7236092686653137,1,1,0.13628119230270386,-0.09109576791524887,0.8313693404197693,-0.555720329284668
2,5,3,2.888986825942993,0.9472993016242981,1,1,-0.06991364061832428,-0.40721529722213745,-0.16921140253543854,-0.985579788684845
6,0,3,-3.6134796142578125,0.02625022828578949,1,1,-0.24564644694328308,0.05196891352534294,-0.9783454537391663,0.20697855949401855
6,1,3,1.4687919616699219,0.8128737211227417,1,1,0.28157463669776917,-0.05911896750330925,0.9786616563796997,-0.2054782658815384
6,2,3,-2.7872259616851807,0.05801837891340256,0,0,-0.22132587432861328,-0.08031713217496872,-0.9400182962417603,-0.341124027967453
6,3,3,-3.464773654937744,0.030331319198012352,0,0,-0.2561882436275482,0.02333928272128105,-0.9958758354187012,0.09072636812925339
6,4,3,1.2530229091644287,0.777822732925415,1,1,0.013011366128921509,-0.21425190567970276,0.060617610812187195,-0.9981610178947449
6,5,3,1.4055981636047363,0.8030707240104675,0,0,-0.2107328623533249,-0.24860313534736633,-0.6466150283813477,-0.7628165483474731
13,0,3,-1.6198315620422363,0.16522809863090515,0,0,-0.5244147181510925,-0.11169581115245819,-0.9780609607696533,-0.2083185464143753
13,1,3,0.901538074016571,0.7112654447555542,0,0,0.08484761416912079,0.3457030951976776,0.2383606880903244,0.9711767435073853
13,2,3,3.3086483478546143,0.9647243022918701,1,1,-0.36780568957328796,-0.13468414545059204,-0.9390230178833008,-0.343854159116745
13,3,3,-0.5397910475730896,0.3682361841201782,0,0,-0.542415976524353,-0.1378908008337021,-0.9691734910011292,-0.24637937545776367
13,4,3,2.2884817123413086,0.9079186320304871,1,1,0.12955348193645477,-0.04311926290392876,0.9488265514373779,-0.3157977759838104
13,5,3,3.1234869956970215,0.957851231098175,1,1,-0.02549099735915661,-0.23631079494953156,-0.1072484701871872,-0.9942322373390198
21,0,2,-3.956456184387207,0.01877167448401451,0,0,-0.17201153934001923,0.10538916289806366,-0.8526836037635803,0.5224277973175049
21,1,2,-0.3145551383495331,0.42200326919555664,1,1,-0.0356748029589653,0.2750035524368286,-0.12864692509174347,0.9916903972625732
21,2,2,-3.6181249618530273,0.026131751015782356,0,0,-0.08092381060123444,-0.04188083857297897,-0.8881114721298218,-0.45962807536125183
21,3,2,-3.8873660564422607,0.02008748985826969,0,0,-0.1831243932247162,0.08738694339990616,-0.9025065898895264,0.43067607283592224
