sample_id,query_id,gt_branch_count,exist_logit,exist_probability,actual_matched,geometry_reference_matched,endpoint_x_norm,endpoint_y_norm,direction_x,direction_y
0,0,3,2.2139089107513428,0.9014915823936462,1,1,-0.011665962636470795,-0.22569045424461365,-0.05162118375301361,-0.9986667037010193
0,1,3,-5.2638397216796875,0.005148747470229864,0,0,-0.044984858483076096,0.17784947156906128,-0.2452152967453003,0.9694686532020569
0,2,3,1.8662035465240479,0.8660183548927307,1,1,-0.17151086032390594,-0.004281774163246155,-0.9996885657310486,-0.024957256391644478
0,3,3,1.8594344854354858,0.8652310371398926,1,1,-0.005262833088636398,0.19184814393520355,-0.027421968057751656,0.9996238946914673
0,4,3,2.3644003868103027,0.9140720367431641,0,0,0.18771669268608093,-0.0034536190796643496,0.9998307824134827,-0.01839492656290531
0,5,3,-3.358386993408203,0.033621594309806824,0,0,0.23826080560684204,-0.12403509765863419,0.8870041370391846,-0.4617614150047302
1,0,3,1.9615838527679443,0.8767042756080627,1,1,-0.015665922313928604,-0.2273349165916443,-0.06874816119670868,-0.9976340532302856
1,1,3,-5.369643211364746,0.004634215962141752,0,0,-0.04281532019376755,0.15711618959903717,-0.26291993260383606,0.9648176431655884
1,2,3,1.836185336112976,0.8624969124794006,0,0,-0.1678866744041443,-0.0018775534117594361,-0.9999374151229858,-0.011182757094502449
1,3,3,1.6653331518173218,0.8409525752067566,1,1,-0.007177154999226332,0.1919819712638855,-0.03735842928290367,0.9993019104003906
1,4,3,2.227060079574585,0.9026532769203186,1,1,0.18554484844207764,-0.0022681576665490866,0.9999253153800964,-0.012223396450281143
1,5,3,-3.685732841491699,0.024465231224894524,0,0,0.22472284734249115,-0.11832048743963242,0.8848447203636169,-0.46588611602783203
2,0,1,-6.25775671005249,0.001911875675432384,0,0,-0.0616573765873909,-0.3370247185230255,-0.17995938658714294,-0.9836740493774414
2,1,1,-6.467934608459473,0.0015500225126743317,0,0,-0.05168122053146362,-0.189145028591156,-0.26357409358024597,-0.9646391868591309
2,2,1,-6.272753715515137,0.0018834710353985429,0,0,-0.3596559166908264,-0.3526012599468231,-0.7140753865242004,-0.7000688314437866
2,3,1,-6.645776748657227,0.0012978122103959322,0,0,-0.07198284566402435,-0.10091770440340042,-0.5806972980499268,-0.8141195178031921
2,4,1,5.408507347106934,0.9955416321754456,1,1,0.008329649455845356,-0.1927170753479004,0.04318184778094292,-0.9990671873092651
2,5,1,-6.066074848175049,0.0023148914333432913,0,0,0.06786821782588959,-0.2281230241060257,0.2851550281047821,-0.9584814310073853
3,0,3,1.707187294960022,0.8464710712432861,1,1,-0.021381333470344543,-0.21463285386562347,-0.09912753105163574,-0.9950747489929199
3,1,3,-5.202054977416992,0.005475097801536322,0,0,-0.0425226204097271,0.17402999103069305,-0.23735804855823517,0.9714222550392151
3,2,3,1.8660473823547363,0.8660002946853638,0,0,-0.16214054822921753,0.001959535526111722,-0.9999269247055054,0.012084530666470528
3,3,3,1.4088404178619385,0.803583025932312,1,1,-0.01698189415037632,0.18855562806129456,-0.08969998359680176,0.9959688186645508
3,4,3,2.2754852771759033,0.9068262577056885,1,1,0.16911886632442474,-0.0023985495790839195,0.9998994469642639,-0.014181200414896011
3,5,3,-3.4729208946228027,0.03009260818362236,0,0,0.2099875807762146,-0.09571357071399689,0.9099339842796326,-0.4147532284259796
4,0,1,-5.342002868652344,0.004763475619256496,0,0,-0.10208690166473389,-0.3956166207790375,-0.24986031651496887,-0.9682818651199341
4,1,1,-5.48637580871582,0.004125738982111216,0,0,-0.08786419779062271,-0.22645187377929688,-0.3617294430732727,-0.9322831034660339
4,2,1,5.312561988830566,0.995094895362854,1,1,0.17880479991436005,0.013135131448507309,0.997312605381012,0.07326331734657288
4,3,1,-5.475706100463867,0.004169810563325882,0,0,0.08805285394191742,-0.11314501613378525,0.6141629815101624,-0.7891792058944702
4,4,1,-4.613540172576904,0.0098192747682333,0,0,0.14514464139938354,-0.28393566608428955,0.45516568422317505,-0.8904067873954773
4,5,1,-5.166049957275391,0.005674681626260281,0,0,0.01854506880044937,-0.27406561374664307,0.067512147128582,-0.9977185130119324
5,0,5,2.0505266189575195,0.8860008120536804,1,1,-0.01746569201350212,-0.21797911822795868,-0.07986955344676971,-0.9968053698539734
5,1,5,-5.102382659912109,0.006045467685908079,0,0,-0.0459202416241169,0.20358388125896454,-0.2200314998626709,0.9754927754402161
5,2,5,1.988419532775879,0.8795758485794067,1,1,-0.16211901605129242,0.002779739210382104,-0.9998530745506287,0.017143767327070236
5,3,5,1.7205138206481934,0.8481950163841248,1,1,-0.011671355925500393,0.19202236831188202,-0.060669269412755966,0.9981579780578613
5,4,5,2.5304651260375977,0.9262501001358032,1,1,0.1756167858839035,-0.0033700524363666773,0.9998158812522888,-0.019186275079846382
5,5,5,-3.183248281478882,0.03980100899934769,1,1,0.2252500355243683,-0.0984380766749382,0.9163197875022888,-0.4004472494125366
6,0,1,-5.845921516418457,0.0028833309188485146,0,0,-0.017185237258672714,-0.34666892886161804,-0.04951167851686478,-0.9987735152244568
6,1,1,-6.245050430297852,0.001936276094056666,0,0,-0.013570510782301426,-0.16689296066761017,-0.08104517310857773,-0.9967104196548462
6,2,1,-4.0658063888549805,0.01686001941561699,0,0,-0.15145228803157806,-0.3605034649372101,-0.38732126355171204,-0.9219448566436768
6,3,1,-6.406503200531006,0.001648066216148436,0,0,-0.006392630282789469,-0.05780232697725296,-0.10992448031902313,-0.9939399361610413
6,4,1,4.957388877868652,0.9930177927017212,1,1,0.09092942625284195,-0.2070692628622055,0.40206781029701233,-0.9156099557876587
6,5,1,-5.740336894989014,0.0032033908646553755,0,0,0.11653123050928116,-0.2210882306098938,0.4662759006023407,-0.884639322757721
7,0,2,2.4784271717071533,0.9226155877113342,0,0,0.0039987387135624886,-0.19505494832992554,0.020496267825365067,-0.9997898936271667
7,1,2,-5.014065742492676,0.006599986460059881,0,0,-0.11004996299743652,0.14808960258960724,-0.5964655876159668,0.8026386499404907
7,2,2,1.9117116928100586,0.8712112903594971,1,1,-0.14775855839252472,-0.019565286114811897,-0.9913469552993774,-0.13126811385154724
7,3,2,0.7964697480201721,0.6892188191413879,0,0,-0.05342492088675499,0.16222715377807617,-0.31279638409614563,0.9498202204704285
7,4,2,2.556745767593384,0.9280253648757935,1,1,0.16721296310424805,0.004735695198178291,0.9995992183685303,0.028309989720582962
7,5,2,-2.420060157775879,0.08165574818849564,0,0,0.19352878630161285,-0.06166256219148636,0.9528045058250427,-0.30358463525772095
8,0,1,-5.379596710205078,0.004588529001921415,0,0,-0.12299075722694397,-0.40682247281074524,-0.28938502073287964,-0.9572128057479858
8,1,1,-5.509979248046875,0.004029885400086641,0,0,-0.10245322436094284,-0.2340305745601654,-0.40103185176849365,-0.9160640239715576
8,2,1,5.3328657150268555,0.9951930046081543,1,1,0.16737620532512665,0.020710889250040054,0.9924312233924866,0.1228020042181015
8,3,1,-5.4783172607421875,0.004158982541412115,0,0,0.05657607316970825,-0.12742334604263306,0.40579989552497864,-0.9139620065689087
8,4,1,-4.830015659332275,0.007923118770122528,0,0,0.11158481985330582,-0.296914279460907,0.3517921268939972,-0.9360781311988831
8,5,1,-5.201690673828125,0.00547708198428154,0,0,0.002072059316560626,-0.284382164478302,0.007285985630005598,-0.999973475933075
9,0,3,1.9441781044006348,0.8748104572296143,0,0,-0.020524214953184128,-0.211303249001503,-0.09667658060789108,-0.9953157901763916
9,1,3,-5.0499467849731445,0.006368852220475674,0,1,-0.04637087136507034,0.20014895498752594,-0.22570350766181946,0.9741960763931274
9,2,3,2.0293056964874268,0.8838398456573486,1,1,-0.15985459089279175,0.0029340265318751335,-0.9998315572738647,0.018351254984736443
9,3,3,1.6180633306503296,0.834527850151062,1,0,-0.0177271980792284,0.1901252418756485,-0.0928369089961052,0.9956812858581543
9,4,3,2.5001742839813232,0.9241540431976318,1,1,0.16748972237110138,-0.0029550965409725904,0.9998444318771362,-0.017640704289078712
9,5,3,-3.1484930515289307,0.04115069657564163,0,0,0.21358619630336761,-0.09002477675676346,0.9214906692504883,-0.3884005546569824
10,0,1,0.08136452734470367,0.5203298926353455,1,1,-0.011868869885802269,-0.2537318468093872,-0.046726126223802567,-0.9989078044891357
10,1,1,-5.839837551116943,0.0029008756391704082,0,0,0.00955806951969862,0.0357600562274456,0.2582188844680786,0.9660864472389221
10,2,1,0.34176963567733765,0.5846202969551086,0,0,-0.19491007924079895,-0.00033695437014102936,-0.9999985694885254,-0.0017287657829001546
10,3,1,-0.5205026865005493,0.3727347254753113,0,0,-0.04718133807182312,0.22086557745933533,-0.20890675485134125,0.9779356122016907
10,4,1,1.096899151802063,0.7496786713600159,0,0,0.22190748155117035,0.008056500926613808,0.999341607093811,0.0362817719578743
10,5,1,-4.308781147003174,0.013271434232592583,0,0,0.2160080075263977,-0.12876464426517487,0.8589634299278259,-0.5120370984077454
11,0,1,-5.898872375488281,0.0027350345626473427,0,0,-0.06967350840568542,-0.2468705028295517,-0.27161678671836853,-0.9624055027961731
11,1,1,-6.449460029602051,0.001578879076987505,0,0,-0.10190081596374512,-0.1443507820367813,-0.5767064094543457,-0.8169514536857605
11,2,1,-6.046067237854004,0.0023615630343556404,0,0,-0.4190260171890259,-0.14475053548812866,-0.9451929330825806,-0.3265123963356018
11,3,1,-6.331563472747803,0.0017760897753760219,0,0,-0.11694496870040894,-0.004105440340936184,-0.999384343624115,-0.035084132105112076
11,4,1,5.422653675079346,0.9956040382385254,1,1,-0.16040799021720886,0.0022067225072532892,-0.9999054670333862,0.013755635358393192
11,5,1,-5.730449676513672,0.00323511753231287,0,0,0.0284157432615757,-0.1577201932668686,0.17731080949306488,-0.9841549396514893
12,0,3,1.739029049873352,0.8505637049674988,1,1,-0.07596621662378311,-0.2159268856048584,-0.33187487721443176,-0.9433234333992004
