sample_id,query_id,gt_branch_count,exist_logit,exist_probability,actual_matched,geometry_reference_matched,endpoint_x_norm,endpoint_y_norm,direction_x,direction_y
0,0,3,6.516961574554443,0.998524010181427,1,1,-0.00045160201261751354,-0.15877781808376312,-0.002844227245077491,-0.9999959468841553
0,1,3,3.617309093475342,0.9738474488258362,1,1,0.2130119502544403,0.013756785541772842,0.9979211091995239,0.06444796174764633
0,2,3,-3.939210891723633,0.01909196935594082,0,0,-0.5798525810241699,-0.0386880598962307,-0.9977816343307495,-0.06657250225543976
0,3,3,6.272804260253906,0.9981166124343872,1,1,0.004264369606971741,0.12963208556175232,0.03287815675139427,0.9994593262672424
0,4,3,-7.0311150550842285,0.0008831649902276695,0,0,-0.3555450439453125,-0.1912093162536621,-0.8807170987129211,-0.4736427068710327
0,5,3,-7.025456428527832,0.0008881720714271069,0,0,-0.31269994378089905,-0.20418624579906464,-0.8373023271560669,-0.5467401742935181
1,0,3,7.013576507568359,0.9991012811660767,1,1,0.004772533662617207,-0.1389835923910141,0.034318603575229645,-0.9994109869003296
1,1,3,6.625374794006348,0.9986754059791565,1,1,0.08657325804233551,0.12927038967609406,0.5564477443695068,0.8308826088905334
1,2,3,-2.859076976776123,0.05421401187777519,0,0,-0.4228515625,0.04220978170633316,-0.9950547218322754,0.09932810068130493
1,3,3,6.136343955993652,0.9978418350219727,1,1,0.007924193516373634,0.22377049922943115,0.035389963537454605,0.9993735551834106
1,4,3,-7.1695146560668945,0.0007691041682846844,0,0,-0.5181100368499756,-0.26536333560943604,-0.8900504112243652,-0.4558621346950531
1,5,3,-7.080907821655273,0.0008403026149608195,0,0,-0.48495274782180786,-0.2762024998664856,-0.8689472079277039,-0.49490469694137573
2,0,3,7.082949638366699,0.9991613626480103,1,1,-0.0024995976127684116,-0.12267681956291199,-0.020371239632368088,-0.9997924566268921
2,1,3,5.391050338745117,0.9954635500907898,1,1,0.2420484572649002,0.008382909931242466,0.999400794506073,0.03461243584752083
2,2,3,-4.297444820404053,0.013420707546174526,0,0,-0.563362717628479,-0.08025413006544113,-0.9900051355361938,-0.14103169739246368
2,3,3,6.728280067443848,0.9988048076629639,1,1,0.007317371666431427,0.09502346813678741,0.07677863538265228,0.9970481991767883
