sample_id,query_id,gt_branch_count,exist_logit,exist_probability,actual_matched,geometry_reference_matched,endpoint_x_norm,endpoint_y_norm,direction_x,direction_y
0,0,3,1.3391964435577393,0.7923578023910522,0,0,0.023101510480046272,-0.04135236144065857,0.48770612478256226,-0.8730078935623169
0,1,3,1.3448431491851807,0.7932853102684021,1,1,0.01908203214406967,-0.03852613642811775,0.44384172558784485,-0.896105170249939
0,2,3,1.3458634614944458,0.7934525609016418,1,1,0.021894963458180428,-0.03937039151787758,0.48602494597435,-0.8739449381828308
0,3,3,1.3390300273895264,0.7923303842544556,0,0,0.021362340077757835,-0.03620561957359314,0.5081669688224792,-0.8612586259841919
0,4,3,1.3252760171890259,0.7900581359863281,0,0,0.025516334921121597,-0.03295593336224556,0.6122041940689087,-0.7906997799873352
0,5,3,1.3161289691925049,0.7885369062423706,1,1,0.027343593537807465,-0.033702775835990906,0.6300385594367981,-0.7765638828277588
1,0,3,1.3420202732086182,0.7928219437599182,0,0,0.03163459897041321,-0.0337553545832634,0.6838140487670898,-0.7296563386917114
1,1,3,1.3474570512771606,0.7937135696411133,1,1,0.02759457752108574,-0.030913574621081352,0.6659241318702698,-0.7460196018218994
1,2,3,1.3486237525939941,0.7939045429229736,0,0,0.030408600345253944,-0.031771671026945114,0.6914399862289429,-0.7224339246749878
1,3,3,1.3417292833328247,0.7927741408348083,0,0,0.029805844649672508,-0.028591159731149673,0.7216588258743286,-0.6922488808631897
1,4,3,1.327607274055481,0.790444552898407,1,1,0.03407014533877373,-0.025288265198469162,0.8029805421829224,-0.5960052013397217
1,5,3,1.318286418914795,0.7888965010643005,1,1,0.035915374755859375,-0.025998787954449654,0.8100374937057495,-0.5863782167434692
2,0,1,-0.7538741230964661,0.319977730512619,0,0,-0.05873332917690277,-0.24098487198352814,-0.2367907613515854,-0.9715606570243835
2,1,1,-0.7246310710906982,0.32637399435043335,1,0,-0.05960893630981445,-0.23855473101139069,-0.24242176115512848,-0.9701709151268005
2,2,1,-0.7152585983276367,0.3284379243850708,0,0,-0.05971227213740349,-0.24167059361934662,-0.23986783623695374,-0.9708055257797241
2,3,1,-0.7322330474853516,0.3247048854827881,0,0,-0.059390824288129807,-0.24096886813640594,-0.2393055409193039,-0.970944344997406
2,4,1,-0.7735058069229126,0.31572121381759644,0,0,-0.0592496320605278,-0.2368336170911789,-0.24269457161426544,-0.9701027870178223
2,5,1,-0.8275445699691772,0.3041645288467407,0,1,-0.05801336467266083,-0.23838874697685242,-0.23645514249801636,-0.9716424345970154
3,0,3,1.3175877332687378,0.7887800335884094,0,0,0.024076130241155624,-0.038151223212480545,0.5336858630180359,-0.8456827998161316
3,1,3,1.3231754302978516,0.7897095084190369,1,1,0.020033540204167366,-0.035327740013599396,0.49328258633613586,-0.8698691725730896
3,2,3,1.3243204355239868,0.7898995876312256,0,0,0.022866159677505493,-0.0361659973859787,0.5344018936157227,-0.8452305197715759
3,3,3,1.317348599433899,0.7887402176856995,0,0,0.02231135219335556,-0.032989855855703354,0.5602177977561951,-0.8283453583717346
3,4,3,1.303404450416565,0.7864074110984802,1,1,0.026478998363018036,-0.029728727415204048,0.6651136875152588,-0.7467421293258667
3,5,3,1.2940841913223267,0.7848376631736755,1,1,0.028300877660512924,-0.03045710176229477,0.6807001233100891,-0.7325621843338013
4,0,1,-1.1639169454574585,0.23795628547668457,0,1,0.23104600608348846,0.03765576332807541,0.9869776964187622,0.16085714101791382
4,1,1,-1.1365528106689453,0.2429538071155548,0,0,0.22902490198612213,0.03951876610517502,0.985437273979187,0.17003943026065826
4,2,1,-1.1208964586257935,0.2458450347185135,1,0,0.23069319128990173,0.03885954990983009,0.9861077666282654,0.16610679030418396
4,3,1,-1.1489793062210083,0.24067555367946625,0,0,0.2297985702753067,0.03858919441699982,0.9861917495727539,0.16560740768909454
4,4,1,-1.1833640336990356,0.23444785177707672,0,0,0.22857412695884705,0.04161730408668518,0.9838256239891052,0.17912863194942474
4,5,1,-1.2369500398635864,0.2249673306941986,0,0,0.23120790719985962,0.0408073291182518,0.9847792387008667,0.17380984127521515
5,0,5,1.3572025299072266,0.7953046560287476,1,1,0.022047344595193863,-0.03765200078487396,0.5053012371063232,-0.8629429936408997
5,1,5,1.3626726865768433,0.7961937189102173,1,1,0.018032755702733994,-0.034849584102630615,0.4595658481121063,-0.8881437182426453
5,2,5,1.3635939359664917,0.7963431477546692,1,1,0.020839400589466095,-0.035675980150699615,0.5043840408325195,-0.863479495048523
5,3,5,1.3568679094314575,0.7952501773834229,0,0,0.020236680284142494,-0.032531749457120895,0.5282022356987,-0.8491186499595642
5,4,5,1.3432259559631348,0.7930199503898621,1,1,0.02441292814910412,-0.02927406318485737,0.6404611468315125,-0.7679905891418457
5,5,5,1.3338476419448853,0.7914763689041138,1,1,0.026198366656899452,-0.030022360384464264,0.6574919819831848,-0.7534615397453308
6,0,1,-0.6112268567085266,0.35177940130233765,0,0,0.03369252756237984,-0.22004717588424683,0.15135113894939423,-0.9884800314903259
6,1,1,-0.5820980072021484,0.3584499657154083,1,0,0.03265739232301712,-0.2180200219154358,0.1481381058692932,-0.988966703414917
6,2,1,-0.5733050107955933,0.360474556684494,0,0,0.03272097930312157,-0.22052223980426788,0.1467725932598114,-0.989170253276825
6,3,1,-0.5906029343605042,0.35649654269218445,0,0,0.03295174241065979,-0.22041097283363342,0.147858127951622,-0.9890085458755493
6,4,1,-0.6277576684951782,0.34801915287971497,0,0,0.03310008719563484,-0.2164766490459442,0.15114706754684448,-0.9885112643241882
6,5,1,-0.6829289793968201,0.3356078863143921,0,1,0.03449656814336777,-0.21725241839885712,0.15682101249694824,-0.9876270890235901
7,0,2,1.1005429029464722,0.7503618001937866,0,0,-0.009348485618829727,-0.12299031019210815,-0.07579130679368973,-0.997123658657074
7,1,2,1.113141417503357,0.7527142763137817,1,1,-0.012796642258763313,-0.12032254785299301,-0.10575639456510544,-0.9943920373916626
7,2,2,1.1131707429885864,0.7527197599411011,0,0,-0.010173953138291836,-0.12136268615722656,-0.08353795856237411,-0.9965046048164368
7,3,2,1.1082395315170288,0.7518007755279541,0,0,-0.010319418273866177,-0.11765430122613907,-0.08737421780824661,-0.9961755871772766
7,4,2,1.0940974950790405,0.7491525411605835,0,0,-0.006343380082398653,-0.11499682068824768,-0.05507762357592583,-0.9984821081161499
7,5,2,1.0703562498092651,0.7446646690368652,1,1,-0.005147865973412991,-0.1169205904006958,-0.04398612305521965,-0.9990321397781372
8,0,1,-1.1582802534103394,0.23897992074489594,0,1,0.22936032712459564,0.04963715374469757,0.9773738980293274,0.21151895821094513
8,1,1,-1.130778431892395,0.24401746690273285,0,0,0.22724580764770508,0.05151363089680672,0.9752562046051025,0.22107774019241333
8,2,1,-1.1151151657104492,0.24691851437091827,1,0,0.2290220856666565,0.050845667719841,0.9762305021286011,0.21673496067523956
8,3,1,-1.1424590349197388,0.24186916649341583,0,0,0.22805161774158478,0.050636015832424164,0.9762252569198608,0.2167586386203766
8,4,1,-1.1769545078277588,0.23560021817684174,0,0,0.22678698599338531,0.053672149777412415,0.9731192588806152,0.23030158877372742
8,5,1,-1.2307350635528564,0.22605280578136444,0,0,0.22948619723320007,0.052839528769254684,0.9745016098022461,0.22438040375709534
9,0,3,1.3481439352035522,0.7938260436058044,0,0,0.014977273531258106,-0.042859144508838654,0.3298906981945038,-0.9440191388130188
9,1,3,1.3536276817321777,0.7947220802307129,1,1,0.01095266081392765,-0.04008752852678299,0.26355859637260437,-0.9646434187889099
9,2,3,1.3545674085617065,0.7948753237724304,1,1,0.013777635991573334,-0.040888767689466476,0.3193141520023346,-0.9476489424705505
9,3,3,1.3478106260299683,0.793771505355835,0,0,0.013189251534640789,-0.03774641454219818,0.3298603594303131,-0.9440297484397888
9,4,3,1.3341771364212036,0.7915307283401489,0,0,0.017306655645370483,-0.034529656171798706,0.44807976484298706,-0.893993616104126
9,5,3,1.3249932527542114,0.7900112271308899,1,1,0.019094575196504593,-0.03527754917740822,0.4760114252567291,-0.879439115524292
10,0,1,-0.6054601073265076,0.35309547185897827,0,0,0.0398172065615654,-0.09608743339776993,0.3828187584877014,-0.9238234758377075
10,1,1,-0.5936829447746277,0.35579025745391846,1,1,0.03551400080323219,-0.0936967059969902,0.3544262647628784,-0.9350839853286743
10,2,1,-0.5917392373085022,0.35623589158058167,0,0,0.03844666853547096,-0.09448068588972092,0.3769145905971527,-0.9262479543685913
10,3,1,-0.6001632213592529,0.35430634021759033,0,0,0.03833165019750595,-0.09113559871912003,0.38770273327827454,-0.921784520149231
10,4,1,-0.6216781735420227,0.3493998944759369,0,0,0.042082611471414566,-0.08825671672821045,0.430397093296051,-0.9026396870613098
10,5,1,-0.6450119614601135,0.3441144824028015,0,0,0.04280022904276848,-0.08957629650831223,0.4311225712299347,-0.9022933840751648
11,0,1,-0.6886793971061707,0.3343268930912018,0,0,-0.2561933398246765,0.02937266044318676,-0.9934917688369751,0.1139041930437088
11,1,1,-0.6630050539970398,0.3400648832321167,0,0,-0.25673016905784607,0.030198847874999046,-0.9931527376174927,0.11682330816984177
11,2,1,-0.6474583745002747,0.343562513589859,1,1,-0.2568321228027344,0.028305500745773315,-0.993981659412384,0.10954684764146805
11,3,1,-0.666630744934082,0.33925169706344604,0,0,-0.2564529478549957,0.02931077592074871,-0.9935319423675537,0.1135537400841713
11,4,1,-0.715995728969574,0.3282753527164459,0,0,-0.25700491666793823,0.032405443489551544,-0.9921443462371826,0.12509828805923462
11,5,1,-0.7534533143043518,0.3200693130493164,0,0,-0.25449103116989136,0.030558712780475616,-0.9928677678108215,0.11922133713960648
12,0,3,1.1694451570510864,0.7630446553230286,1,1,-0.10978760570287704,-0.04825263097882271,-0.9154806733131409,-0.4023618996143341
12,1,3,1.1785575151443481,0.7646883130073547,0,0,-0.11340393126010895,-0.045844197273254395,-0.9271098971366882,-0.3747895359992981
12,2,3,1.182962417602539,0.7654800415039062,0,0,-0.11113662272691727,-0.04662865772843361,-0.9221263527870178,-0.3868888020515442
12,3,3,1.1744658946990967,0.7639512419700623,1,1,-0.11104770749807358,-0.04304521530866623,-0.932401180267334,-0.36142492294311523
12,4,3,1.1563297510147095,0.7606651782989502,1,1,-0.10746397823095322,-0.040488358587026596,-0.9357858896255493,-0.35256868600845337
12,5,3,1.141296625137329,0.7579176425933838,0,0,-0.10586569458246231,-0.04145665466785431,-0.9311503767967224,-0.3646354079246521
13,0,3,1.3657478094100952,0.7966922521591187,0,0,0.025745945051312447,-0.038629308342933655,0.5545969009399414,-0.8321191668510437
13,1,3,1.3712297677993774,0.797578752040863,1,1,0.02172313816845417,-0.03581574559211731,0.5185919404029846,-0.8550218343734741
13,2,3,1.3722602128982544,0.7977451086044312,1,1,0.024528231471776962,-0.03665262833237648,0.5561615228652954,-0.8310742378234863
13,3,3,1.3654730319976807,0.7966477870941162,0,0,0.02394486591219902,-0.033476296812295914,0.5817726254463196,-0.8133515119552612
13,4,3,1.3516504764556885,0.7943993210792542,0,0,0.028159458190202713,-0.03022078610956669,0.6817150115966797,-0.7316178679466248
13,5,3,1.3425140380859375,0.7929030060768127,1,1,0.02997199259698391,-0.030951548367738724,0.6956477165222168,-0.7183831334114075
14,0,0,-6.23126220703125,0.0019631062168627977,0,0,-0.11299969255924225,-0.10682839900255203,-0.7266713380813599,-0.6869853734970093
14,1,0,-6.229159355163574,0.0019672305788844824,0,0,-0.11601455509662628,-0.1057681068778038,-0.738987147808075,-0.6737195253372192
14,2,0,-6.226936340332031,0.0019716001115739346,0,0,-0.11308574676513672,-0.10781314224004745,-0.723778486251831,-0.690032422542572
14,3,0,-6.224196910858154,0.001976997824385762,0,0,-0.11188946664333344,-0.10290107876062393,-0.7360530495643616,-0.6769238710403442
